MONTH,SECTOR,DISTRICT,PSU,HUNIT,HHOLD,SERNO,SEX,BYEAR,BMONTH,AGE,EDU,CUEDU,P21,Q2,Q4,Q6_A,Q47,Q48,Q50,Q51,Q52,employment_status
2,Rural,Polonnaruwa,6,7,1,4,Male,2007,1.0,16,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Polonnaruwa,7,1,1,3,Male,1996,5.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
2,Rural,Polonnaruwa,8,5,1,3,Male,1996,3.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
2,Rural,Polonnaruwa,8,5,1,4,Female,1998,8.0,24,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
2,Rural,Polonnaruwa,8,5,1,5,Female,2000,8.0,22,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
2,Rural,Polonnaruwa,9,1,1,3,Female,2004,2.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Polonnaruwa,9,1,1,4,Male,2006,1.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Polonnaruwa,10,9,1,3,Male,9999,,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Polonnaruwa,11,9,1,2,Female,1993,10.0,29,Passed Grade 9,Does not attend,Not studying,2.0,1.0,,,,,,,Employed
3,Rural,Polonnaruwa,12,7,1,2,Male,2003,9.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Rural,Polonnaruwa,14,2,1,3,Female,1999,9.0,23,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
3,Rural,Polonnaruwa,15,4,1,3,Male,2002,10.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
3,Rural,Polonnaruwa,15,9,1,3,Male,2007,8.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Rural,Polonnaruwa,16,9,1,3,Male,2001,1.0,22,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
4,Rural,Polonnaruwa,17,3,1,3,Male,2005,12.0,17,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Polonnaruwa,20,2,1,3,Female,1996,3.0,27,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
4,Rural,Polonnaruwa,20,2,1,4,Male,1994,5.0,28,Passed Grade 10,Does not attend,Not studying,2.0,1.0,,,,,,,Employed
4,Rural,Polonnaruwa,20,6,1,3,Female,2006,10.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Polonnaruwa,21,6,1,3,Female,2008,1.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Polonnaruwa,22,6,1,3,Male,2004,12.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
5,Rural,Polonnaruwa,23,8,1,3,Male,2002,6.0,20,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
5,Rural,Polonnaruwa,24,6,1,3,Male,2002,3.0,21,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
5,Rural,Polonnaruwa,26,6,1,3,Male,1993,11.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
5,Rural,Polonnaruwa,26,6,1,4,Male,1998,2.0,25,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
5,Rural,Polonnaruwa,27,4,1,3,Female,1998,4.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
5,Rural,Polonnaruwa,27,9,1,3,Female,2003,7.0,19,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
5,Rural,Polonnaruwa,28,4,1,3,Female,2002,7.0,20,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
5,Rural,Polonnaruwa,28,4,1,4,Male,2008,1.0,15,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
6,Rural,Polonnaruwa,29,2,1,3,Male,2006,10.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Polonnaruwa,29,6,1,3,Female,1995,6.0,28,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Rural,Polonnaruwa,29,6,1,4,Male,1998,11.0,24,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Rural,Polonnaruwa,29,10,1,3,Male,2003,2.0,20,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Polonnaruwa,30,4,1,2,Female,2001,12.0,21,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
6,Rural,Polonnaruwa,30,4,1,4,Male,2000,9.0,22,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,2.0,9.0,2.0,9.0,Not in Labour Force
6,Rural,Polonnaruwa,30,9,1,3,Male,1999,1.0,24,Passed Grade 8,Does not attend,Not studying,2.0,1.0,,,,,,,Employed
6,Rural,Polonnaruwa,30,9,1,4,Female,2002,6.0,21,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
6,Rural,Polonnaruwa,31,8,1,3,Male,2001,5.0,22,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Rural,Polonnaruwa,33,1,1,2,Male,2000,3.0,23,Passed Grade 12,Does not attend,Currently studying/training,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
6,Rural,Polonnaruwa,33,6,1,3,Male,1996,8.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Rural,Polonnaruwa,33,6,1,4,Female,1996,7.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
6,Rural,Polonnaruwa,33,10,1,3,Male,1999,4.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
7,Rural,Polonnaruwa,35,4,1,2,Male,2002,3.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
7,Rural,Polonnaruwa,35,9,1,3,Female,1999,12.0,23,Passed Grade 5,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,4.0,Not in Labour Force
7,Rural,Polonnaruwa,35,9,1,4,Female,2005,4.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Polonnaruwa,36,5,1,3,Female,2000,10.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
7,Rural,Polonnaruwa,36,9,1,3,Female,2002,11.0,20,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,2.0,5.0,1.0,,Not in Labour Force
7,Rural,Polonnaruwa,36,9,1,4,Male,2005,6.0,18,Passed Grade 9,Does not attend,Not studying,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,Not in Labour Force
7,Rural,Polonnaruwa,37,8,1,7,Female,2004,8.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Polonnaruwa,38,8,1,2,Male,2000,6.0,23,Passed Grade 9,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
7,Rural,Polonnaruwa,39,4,1,5,Male,2001,7.0,22,Passed Grade 7,Does not attend,Not studying,1.0,,,,,,,,Employed
7,Rural,Polonnaruwa,39,8,1,3,Male,2005,5.0,18,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
8,Rural,Polonnaruwa,40,6,1,3,Female,1997,2.0,26, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Rural,Polonnaruwa,42,1,1,3,Male,1995,5.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
8,Rural,Polonnaruwa,43,10,1,3,Female,2008,8.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Polonnaruwa,44,7,1,3,Male,2008,4.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Polonnaruwa,45,1,1,3,Female,1995,8.0,28,Degree ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
8,Rural,Polonnaruwa,45,6,1,3,Male,1999,10.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Polonnaruwa,46,1,1,3,Female,2006,4.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Polonnaruwa,46,7,1,2,Female,2005,6.0,18,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
9,Rural,Polonnaruwa,49,10,1,3,Male,2008,2.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Polonnaruwa,51,8,1,3,Male,2006,9.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Polonnaruwa,51,8,1,5,Female,2001,10.0,22,Passed Grade 10,Does not attend,Not studying,2.0,2.0,1.0,2.0,,,,2.0,Employed
10,Rural,Polonnaruwa,52,8,1,3,Female,2006,12.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
10,Rural,Polonnaruwa,53,3,1,5,Male,1998,7.0,25,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,3.0,,,,,Not in Labour Force
10,Rural,Polonnaruwa,54,3,1,3,Female,2003,7.0,20,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,Not in Labour Force
10,Rural,Polonnaruwa,54,8,1,3,Male,1998,5.0,25,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
10,Rural,Polonnaruwa,55,3,1,3,Female,1999,1.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
10,Rural,Polonnaruwa,56,9,1,3,Female,2006,10.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Polonnaruwa,57,7,1,3,Female,2008,11.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Polonnaruwa,58,5,1,3,Male,2007,3.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Polonnaruwa,59,9,1,2,Female,2000,7.0,23,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
11,Rural,Polonnaruwa,61,4,1,3,Male,2003,9.0,20,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,9.0,Not in Labour Force
11,Rural,Polonnaruwa,61,4,1,4,Female,1999,11.0,24,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
11,Rural,Polonnaruwa,61,8,1,2,Female,1999,3.0,24,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,Not in Labour Force
11,Rural,Polonnaruwa,61,8,1,3,Male,2003,8.0,20,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,9.0,Not in Labour Force
11,Rural,Polonnaruwa,61,8,1,4,Female,2008,7.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Polonnaruwa,62,2,1,3,Male,2003,10.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Polonnaruwa,62,2,1,4,Female,2006,10.0,17,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Polonnaruwa,63,2,1,3,Male,2000,2.0,23,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
12,Rural,Polonnaruwa,63,7,1,2,Male,1994,5.0,29, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,1.0,,,,,,,,Employed
12,Rural,Polonnaruwa,64,2,1,3,Male,2003,7.0,20,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
12,Rural,Polonnaruwa,65,1,1,3,Male,2001,4.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Polonnaruwa,65,1,1,4,Male,2003,2.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Polonnaruwa,65,1,1,5,Male,2007,3.0,16,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Badulla,1,5,1,4,Male,1997,6.0,25,Studying / Studied Grade 1,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed
1,Rural,Badulla,1,9,1,3,Female,2001,7.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,1.0,2.0,7.0,1.0,,Not in Labour Force
1,Rural,Badulla,1,9,1,4,Female,2001,7.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,Not in Labour Force
1,Rural,Badulla,1,9,1,5,Male,2005,5.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Badulla,2,5,1,4,Female,1999,7.0,23,Passed Grade 8,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
1,Rural,Badulla,3,4,1,2,Male,2002,3.0,20,Passed Grade 12,Other Educational Institution,Not studying,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Badulla,4,6,1,2,Female,1998,2.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,2.0,2.0,2.0,1.0,2.0,9.0,1.0,,Not in Labour Force
1,Rural,Badulla,4,10,1,2,Female,1994,7.0,28,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
1,Rural,Badulla,6,10,1,3,Female,2005,8.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,9.0,Not in Labour Force
1,Rural,Badulla,6,10,1,4,Male,2004,2.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Badulla,7,4,1,3,Female,2005,12.0,17,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Badulla,9,2,1,3,Male,2000,12.0,22,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
2,Rural,Badulla,9,8,1,3,Female,2006,1.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Badulla,10,4,1,3,Male,2005,4.0,17,Passed Grade 10,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Badulla,10,9,1,3,Male,2002,6.0,20,Passed Grade 12,Other Educational Institution,Not studying,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Badulla,12,2,1,3,Male,1995,7.0,27,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
2,Rural,Badulla,12,2,1,4,Male,2005,1.0,18,Passed Grade 10,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
2,Rural,Badulla,12,6,1,2,Female,2004,11.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Badulla,13,4,1,4,Female,1993,7.0,29, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
2,Rural,Badulla,13,4,1,5,Male,1995,1.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
2,Rural,Badulla,13,9,1,3,Male,2002,3.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Not studying,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Badulla,13,9,1,4,Female,2005,11.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Badulla,14,8,1,4,Female,1993,11.0,29,Passed Grade 12,Does not attend,Not studying,1.0,,,,,,,,Employed
2,Rural,Badulla,15,3,1,3,Female,2000,9.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Not studying,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Badulla,15,3,1,4,Female,2006,4.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Rural,Badulla,17,3,1,3,Female,2005,2.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
3,Urban,Badulla,18,10,3,2,Female,1994,9.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
3,Rural,Badulla,19,5,1,3,Male,2004,4.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Rural,Badulla,19,5,1,4,Female,2007,12.0,15,Passed Grade 8,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
3,Rural,Badulla,19,9,1,3,Male,2004,9.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
3,Rural,Badulla,19,9,1,4,Female,1995,1.0,28,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
3,Rural,Badulla,19,9,1,5,Male,1996,10.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
3,Rural,Badulla,19,9,1,6,Male,1993,5.0,29,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
4,Rural,Badulla,24,1,1,4,Female,2001,8.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,1.0,1.0,2.0,7.0,1.0,,Employed
4,Rural,Badulla,24,1,1,5,Female,2007,6.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Badulla,25,6,1,2,Female,1998,8.0,24,Passed Grade 9,Does not attend,Not studying,1.0,,,,,,,,Employed
4,Rural,Badulla,26,8,1,6,Male,1998,11.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
4,Rural,Badulla,28,5,1,2,Female,2000,10.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
4,Rural,Badulla,28,5,1,3,Male,2005,11.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Rural,Badulla,28,5,1,4,Female,2007,12.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
4,Estate,Badulla,30,2,1,3,Male,2004,1.0,19,Passed Grade 12,Does not attend,Not studying,2.0,2.0,2.0,3.0,,,,,Not in Labour Force
5,Rural,Badulla,31,6,1,3,Male,2002,10.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
5,Rural,Badulla,31,6,1,4,Female,2007,8.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
5,Rural,Badulla,32,1,1,4,Female,2007,10.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
5,Rural,Badulla,32,9,1,4,Male,2003,3.0,20,Passed Grade 12,Vocational / Technical Institution,Currently studying/training,1.0,,,,,,,,Employed
5,Rural,Badulla,34,3,1,3,Female,2002,5.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
5,Rural,Badulla,35,6,1,3,Female,2003,11.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
5,Rural,Badulla,37,1,1,3,Female,2007,10.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Urban,Badulla,40,1,1,2,Male,1999,5.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
6,Urban,Badulla,40,1,1,3,Male,2004,4.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Urban,Badulla,40,5,1,4,Male,2006,6.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Urban,Badulla,40,10,1,3,Female,2007,1.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Badulla,41,8,1,2,Female,1996,12.0,26,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
6,Estate,Badulla,42,5,1,3,Male,2004,5.0,19, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
6,Estate,Badulla,42,5,1,4,Male,2007,4.0,16,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,9.0,Not in Labour Force
6,Rural,Badulla,43,2,1,3,Female,1997,10.0,25,Passed G.A.Q./G.S.Q.,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Badulla,43,2,1,4,Male,1999,4.0,24, Passed G.C.E.(A/L)/ H.N.C.E. ,Vocational / Technical Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Badulla,43,2,1,5,Male,2002,4.0,21,Passed Grade 12,Other Educational Institution,Not studying,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
6,Rural,Badulla,43,6,1,4,Female,2005,1.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Badulla,46,2,1,3,Male,2001,10.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
7,Rural,Badulla,46,7,1,3,Female,1999,12.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Badulla,46,7,1,4,Female,2004,12.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
7,Rural,Badulla,47,6,1,3,Female,2000,7.0,23, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
7,Estate,Badulla,49,9,1,2,Male,2005,1.0,18,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
7,Rural,Badulla,50,6,1,3,Male,2008,6.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Badulla,54,2,1,3,Male,2007,10.0,15,Passed Grade 10,School,Currently studying/training,1.0,,,,,,,,Employed
8,Rural,Badulla,54,6,1,2,Female,2000,10.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
8,Estate,Badulla,55,3,1,2,Female,2004,12.0,18,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Estate,Badulla,55,3,1,3,Female,2006,8.0,17,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Estate,Badulla,55,8,1,3,Female,2008,2.0,15,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Badulla,56,5,1,3,Male,2002,9.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,2.0,1.0,Not in Labour Force
8,Rural,Badulla,56,9,1,2,Female,1998,5.0,25,Passed G.A.Q./G.S.Q.,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
8,Rural,Badulla,56,9,1,3,Male,1993,12.0,29,Degree ,Other Educational Institution,Currently studying/training,1.0,,,,,,,,Employed
8,Rural,Badulla,57,3,1,3,Male,2005,8.0,18,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Badulla,58,6,1,3,Male,2002,5.0,21,Passed Grade 12,Other Educational Institution,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
8,Rural,Badulla,58,6,1,4,Male,2007,4.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Badulla,61,9,1,1,Male,1997,7.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
